SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Multi-Family (2-4 Unit),26 Broadway St,Redwood City,CA,94063,1500000,4,3.0,REDWOOD CITY,2057,6000,1952,145,729,,Active,,,https://www.redfin.com/CA/Redwood-City/26-Broadway-St-94063/home/1963680,MLSListings,ML81926539,N,Y,37.4847291,-122.1972416
MLS Listing,,Multi-Family (5+ Unit),417 Harrison Ave,Redwood City,CA,94062,8200000,20,15.0,REDWOOD CITY,15958,10400,1961,145,514,,Active,,,https://www.redfin.com/CA/Redwood-City/417-Harrison-Ave-94062/home/809839,MLSListings,ML81927461,N,Y,37.4809811,-122.2336096
MLS Listing,,Condo/Co-op,88 Claremont Ave #8,Redwood City,CA,94062,825000,2,2.0,REDWOOD CITY,1060,,1971,156,778,630,Active,,,https://www.redfin.com/CA/Redwood-City/88-Claremont-Ave-94062/unit-8/home/1473862,MLSListings,ML81926215,N,Y,37.4903635,-122.2423842
MLS Listing,,Vacant Land,17600 Skyline Blvd,Woodside,CA,94062,340000,,,Woodside,,209088,,162,,,Active,,,https://www.redfin.com/CA/Woodside/17600-Skyline-Blvd-94062/home/25713564,CRMLS,IV23052257,N,Y,37.377193,-122.263537
MLS Listing,,Single Family Residential,545 Live Oak Ln,Redwood City,CA,94062,2748000,4,4.5,REDWOOD CITY,3820,93300,1990,165,719,,Active,,,https://www.redfin.com/CA/Redwood-City/545-Live-Oak-Ln-94062/home/1952721,MLSListings,ML81919007,N,Y,37.4655347,-122.2649013
MLS Listing,,Single Family Residential,242 Madison Ave,Redwood City,CA,94061,1798000,3,2.0,REDWOOD CITY,1280,6600,1906,173,1405,,Active,,,https://www.redfin.com/CA/Redwood-City/242-Madison-Ave-94061/home/2021894,MLSListings,ML81924192,N,Y,37.48008,-122.2307687
MLS Listing,,Multi-Family (5+ Unit),201 4th Ave,Redwood City,CA,94063,6600000,20,20.0,REDWOOD CITY,14011,13200,1963,178,471,,Active,,,https://www.redfin.com/CA/Redwood-City/201-4th-Ave-94063/home/2034399,MLSListings,ML81923724,N,Y,37.4709359,-122.2068403
MLS Listing,,Vacant Land,0 W Glen,Woodside,CA,94062,1525000,,,WOODSIDE,,29246,,187,,,Active,,,https://www.redfin.com/CA/Woodside/W-Glen-Way-94062/home/179136906,MLSListings,ML81922757,N,Y,37.4546788,-122.2737019
MLS Listing,,Multi-Family (5+ Unit),467 Clinton St,Redwood City,CA,94062,5148000,14,10.0,REDWOOD CITY,10722,7797,1964,199,480,,Active,,,https://www.redfin.com/CA/Redwood-City/467-Clinton-St-94062/home/1496970,MLSListings,ML81921623,N,Y,37.4820923,-122.2338706
MLS Listing,,Townhouse,924 Woodside Rd,Redwood City,CA,94061,1950000,3,3.0,REDWOOD CITY,2015,13630,2023,204,968,560,Active,,,https://www.redfin.com/CA/Redwood-City/924-Woodside-Rd-94061/home/184682404,MLSListings,ML81921262,N,Y,37.4646203,-122.2251233
MLS Listing,,Multi-Family (2-4 Unit),757 Warrington Ave,Redwood City,CA,94063,1649000,4,4.0,REDWOOD CITY,2080,4928,1949,243,793,,Active,,,https://www.redfin.com/CA/Redwood-City/757-Warrington-Ave-94063/home/1717759,MLSListings,ML81917476,N,Y,37.4814283,-122.206638
MLS Listing,,Multi-Family (5+ Unit),354 1st Ave,Redwood City,CA,94063,1990000,7,5.0,REDWOOD CITY,4155,7840,1954,249,479,,Active,,,https://www.redfin.com/CA/Redwood-City/354-1st-Ave-94063/home/1767416,MLSListings,ML81916981,N,Y,37.473493,-122.207912
MLS Listing,,Other,110-150 Charter St,Redwood City,CA,94061,34000000,,,REDWOOD CITY,,74289,,262,,,Active,,,https://www.redfin.com/CA/Redwood-City/110-Charter-St-94063/home/168638967,MLSListings,ML81915977,N,Y,37.476355,-122.217828
MLS Listing,,Vacant Land,2 Summit Way,Woodside,CA,94062,2100000,,,WOODSIDE,,33106,,414,,,Active,,,https://www.redfin.com/CA/Emerald-Hills/2-Summit-Ct-94062/home/828961,MLSListings,ML81903708,N,Y,37.4696681,-122.2689579
MLS Listing,,Vacant Land,14051 Skyline Blvd,Woodside,CA,94062,1950000,,,WOODSIDE,,82764,,524,,,Active,,,https://www.redfin.com/CA/Woodside/14051-Skyline-Blvd-94062/home/1435839,MLSListings,ML81887365,N,Y,37.423424,-122.31583
MLS Listing,,Vacant Land,14621 Skyline Blvd,Woodside,CA,94062,2500000,,,WOODSIDE,,531867,,524,,,Active,,,https://www.redfin.com/CA/Woodside/14621-Skyline-Blvd-94062/home/1592400,MLSListings,ML81887362,N,Y,37.422503,-122.318375
MLS Listing,,Single Family Residential,1 Reids Roost Rd,Woodside,CA,94062,3999000,4,5.5,WOODSIDE,10003,219237,2005,801,400,,Active,,,https://www.redfin.com/CA/Woodside/1-Reids-Roost-Rd-94062/home/1535956,MLSListings,ML81854209,N,Y,37.4026336,-122.2975966
